timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2022-09-28,139167.10826000,144360.13400000,134740.59908800,141608.75677200,19078.10000000,19790.00000000,18471.28000000,19412.82000000,521385.45547000,521385.45547000
2022-09-27,140250.93992800,148706.69435600,137257.52787200,139174.62169800,19226.68000000,20385.86000000,18816.32000000,19079.13000000,593260.74161000,593260.74161000
2022-09-26,137205.07969800,140924.08561600,136268.38011200,140259.25577200,18809.13000000,19318.96000000,18680.72000000,19227.82000000,439239.21943000,439239.21943000
2022-09-25,138028.34825400,139911.95986600,135892.56232000,137192.31414800,18921.99000000,19180.21000000,18629.20000000,18807.38000000,191191.44920000,191191.44920000
2022-09-24,140702.40272200,140903.51484400,137177.43316400,138017.47930000,19288.57000000,19316.14000000,18805.34000000,18920.50000000,239496.56746000,239496.56746000
2022-09-23,141527.13019800,142244.70000000,135179.29633200,140712.17748600,19401.63000000,19500.00000000,18531.42000000,19289.91000000,385886.91829000,385886.91829000
2022-09-22,134668.23665600,142610.67008200,133902.52249400,141527.13019800,18461.36000000,19550.17000000,18356.39000000,19401.63000000,379321.72111000,379321.72111000
2022-09-21,137680.54172600,145571.03760000,132221.77370800,134668.23665600,18874.31000000,19956.00000000,18125.98000000,18461.36000000,385034.10021000,385034.10021000
2022-09-20,142514.74609200,143226.69905200,136495.60690200,137685.57500000,19537.02000000,19634.62000000,18711.87000000,18875.00000000,324098.32860000,324098.32860000
2022-09-19,141642.53077000,143602.95452000,132999.23217600,142514.74609200,19417.45000000,19686.20000000,18232.56000000,19537.02000000,380512.40306000,380512.40306000
2022-09-18,146713.44490600,146747.36479600,141045.61365200,141633.26662800,20112.61000000,20117.26000000,19335.62000000,19416.18000000,254217.46904000,254217.46904000
2022-09-17,144457.15218000,147270.67940000,144054.34436800,146720.81245200,19803.30000000,20189.00000000,19748.08000000,20113.62000000,179350.24338000,179350.24338000
2022-09-16,143717.33384800,145089.59400000,140931.74494600,144457.15218000,19701.88000000,19890.00000000,19320.01000000,19803.30000000,283791.07064000,283791.07064000
2022-09-15,147549.11428200,148300.96870400,142222.81620000,143717.33384800,20227.17000000,20330.24000000,19497.00000000,19701.88000000,333069.76076000,333069.76076000
2022-09-14,147158.48845200,149841.88000800,143102.69085200,147545.75876600,20173.62000000,20541.48000000,19617.62000000,20226.71000000,340826.40151000,340826.40151000
2022-09-13,163365.77662400,166309.58540000,144870.75600000,147158.12372200,22395.44000000,22799.00000000,19860.00000000,20173.57000000,431915.03333000,431915.03333000
2022-09-12,159218.28590200,164040.96480000,157114.81504600,163367.96500400,21826.87000000,22488.00000000,21538.51000000,22395.74000000,395395.61828000,395395.61828000
2022-09-11,157907.73806600,159459.95600000,155739.71000000,159218.28590200,21647.21000000,21860.00000000,21350.00000000,21826.87000000,280702.55149000,280702.55149000
2022-09-10,155824.47325200,159101.06168000,153997.24889800,157915.98096400,21361.62000000,21810.80000000,21111.13000000,21648.34000000,307997.33504000,307997.33504000
2022-09-09,140935.61108400,157543.08101200,140725.59955000,155813.45840600,19320.54000000,21597.22000000,19291.75000000,21360.11000000,428919.74652000,428919.74652000
2022-09-08,140733.62361000,141940.15045000,138684.93520000,140929.99424200,19292.85000000,19458.25000000,19012.00000000,19319.77000000,262813.28273000,262813.28273000
2022-09-07,137069.98370600,141982.53207600,135028.66284200,140733.55066400,18790.61000000,19464.06000000,18510.77000000,19292.84000000,287394.77880000,287394.77880000
2022-09-06,144399.08716400,147205.02800000,136040.71564600,137069.98370600,19795.34000000,20180.00000000,18649.51000000,18790.61000000,356315.05718000,356315.05718000
2022-09-05,145894.18838000,146309.76174200,143220.93631800,144410.02906400,20000.30000000,20057.27000000,19633.83000000,19796.84000000,222543.01057000,222543.01057000
2022-09-04,144669.78977000,146105.22115800,142850.88126000,145894.18838000,19832.45000000,20029.23000000,19583.10000000,20000.30000000,145588.77893000,145588.77893000
2022-09-03,145534.41870800,146299.98697800,143358.73131200,144665.77774000,19950.98000000,20055.93000000,19652.72000000,19831.90000000,146639.03204000,146639.03204000
2022-09-02,146859.55574400,149110.81519600,144106.93843400,145540.83795600,20132.64000000,20441.26000000,19755.29000000,19951.86000000,245986.60330000,245986.60330000
2022-09-01,146245.35042400,147411.97580200,142723.66343600,146850.94811600,20048.44000000,20208.37000000,19565.66000000,20131.46000000,245289.97263000,245289.97263000
2022-08-31,144528.12863800,149466.35400000,144418.05312400,146256.87589200,19813.03000000,20490.00000000,19797.94000000,20050.02000000,276946.60765000,276946.60765000
2022-08-30,147987.00912000,150095.51325000,142536.48400000,144518.13503600,20287.20000000,20576.25000000,19540.00000000,19811.66000000,256634.35529000,256634.35529000
2022-08-29,142650.35270600,149055.08445200,142615.19273400,147976.28605800,19555.61000000,20433.62000000,19550.79000000,20285.73000000,210509.49545000,210509.49545000
2022-08-28,146166.27696000,147140.68962800,142390.59200000,142650.35270600,20037.60000000,20171.18000000,19520.00000000,19555.61000000,139307.95976000,139307.95976000
2022-08-27,147636.43064400,148831.21317800,144433.08000000,146166.27696000,20239.14000000,20402.93000000,19800.00000000,20037.60000000,162582.46032000,162582.46032000
2022-08-26,157264.57318400,159655.23244200,146679.08734000,147650.36333000,21559.04000000,21886.77000000,20107.90000000,20241.05000000,273811.61955000,273811.61955000
2022-08-25,155871.37753000,159167.29664800,155449.02019000,157264.57318400,21368.05000000,21819.88000000,21310.15000000,21559.04000000,169915.78301000,169915.78301000
2022-08-24,157046.24580600,159751.74000000,154244.31700000,155871.59636800,21529.11000000,21900.00000000,21145.00000000,21368.08000000,174383.22046000,174383.22046000
2022-08-23,156109.91095000,158182.45270200,152385.21524400,157046.31875200,21400.75000000,21684.87000000,20890.14000000,21529.12000000,200967.77164000,200967.77164000
2022-08-22,156955.71982000,157189.21996600,152385.50702800,156103.19991800,21516.70000000,21548.71000000,20890.18000000,21399.83000000,222222.04526000,222222.04526000
2022-08-21,154208.35462200,159022.28000000,153690.72980600,156947.76870600,21140.07000000,21800.00000000,21069.11000000,21515.61000000,159200.68410000,159200.68410000
2022-08-20,151978.54129400,155979.33761000,151449.75574000,154208.35462200,20834.39000000,21382.85000000,20761.90000000,21140.07000000,183041.68363000,183041.68363000
2022-08-19,169172.35117000,169297.96418200,151607.82972200,151978.54129400,23191.45000000,23208.67000000,20783.57000000,20834.39000000,283995.87747000,283995.87747000
2022-08-18,170275.36763600,172152.56000000,168585.79238400,169170.52752000,23342.66000000,23600.00000000,23111.04000000,23191.20000000,144185.97011000,144185.97011000
2022-08-17,174021.07179000,178328.97076600,169091.74584000,170275.36763600,23856.15000000,24446.71000000,23180.40000000,23342.66000000,210668.68766000,210668.68766000
2022-08-16,175749.08958400,176875.74055400,172672.08141200,174010.78640400,24093.04000000,24247.49000000,23671.22000000,23854.74000000,179324.94821000,179324.94821000
2022-08-15,177297.07665000,183906.49487200,173416.13061200,175762.07397200,24305.25000000,25211.32000000,23773.22000000,24094.82000000,242539.54758000,242539.54758000
2022-08-14,178302.34547600,182711.93117600,176120.82240000,177297.00370400,24443.06000000,25047.56000000,24144.00000000,24305.24000000,151206.14473000,151206.14473000
2022-08-13,178000.64082000,181548.00480000,177194.73341200,178290.09054800,24401.70000000,24888.00000000,24291.22000000,24441.38000000,152852.25435000,152852.25435000
2022-08-12,174582.31831400,178400.38490000,172028.55180000,178015.08412800,23933.09000000,24456.50000000,23583.00000000,24403.68000000,174207.57040000,174207.57040000
2022-08-11,174735.21313000,181770.78188400,173991.74749800,174591.80129400,23954.05000000,24918.54000000,23852.13000000,23934.39000000,249759.79557000,249759.79557000
2022-08-10,168879.61887200,176718.97960000,165329.84767400,174735.21313000,23151.32000000,24226.00000000,22664.69000000,23954.05000000,208916.54953000,208916.54953000
2022-08-09,173691.57470800,174583.48545000,166791.02900000,168869.62527000,23810.98000000,23933.25000000,22865.00000000,23149.95000000,143182.50858000,143182.50858000
2022-08-08,169047.90529400,176857.57700000,168900.99205000,173684.42600000,23174.39000000,24245.00000000,23154.25000000,23810.00000000,170958.44152000,170958.44152000
2022-08-07,167441.78026600,170708.22920000,166642.36505200,169047.90529400,22954.21000000,23402.00000000,22844.62000000,23174.39000000,88890.00877000,88890.00877000
2022-08-06,170063.09477600,170360.71445600,167115.78459200,167441.78026600,23313.56000000,23354.36000000,22909.52000000,22954.21000000,83911.80307000,83911.80307000
2022-08-05,165021.43198600,171225.12455600,164762.76547000,170054.77893200,22622.41000000,23472.86000000,22586.95000000,23312.42000000,175251.69749000,175251.69749000
2022-08-04,166440.23168600,169404.83007200,163399.04000000,165025.58990800,22816.91000000,23223.32000000,22400.00000000,22622.98000000,154854.67016000,154854.67016000
2022-08-03,167673.16497800,172500.36652800,165450.42741200,166450.88180200,22985.93000000,23647.68000000,22681.22000000,22818.37000000,145948.80995000,145948.80995000
2022-08-02,169722.72874000,171130.51359400,165254.56740200,167686.73293400,23266.90000000,23459.89000000,22654.37000000,22987.79000000,158073.28225000,158073.28225000
2022-08-01,169937.62765600,171493.71172800,166681.61000000,169730.82574600,23296.36000000,23509.68000000,22850.00000000,23268.01000000,144210.16219000,144210.16219000
2022-07-31,172478.19094400,176491.53397200,169433.93552600,169915.45207200,23644.64000000,24194.82000000,23227.31000000,23293.32000000,127743.32483000,127743.32483000
2022-07-30,173445.74668800,179943.19280000,171439.51285000,172469.94804600,23777.28000000,24668.00000000,23502.25000000,23643.51000000,151060.13211000,151060.13211000
2022-07-29,173941.56065000,178299.42763600,170795.98323800,173419.99675000,23845.25000000,24442.66000000,23414.03000000,23773.75000000,198298.50623000,198298.50623000
2022-07-28,167442.50972600,176527.27751200,164727.60549800,173924.63717800,22954.31000000,24199.72000000,22582.13000000,23842.93000000,236029.07410000,236029.07410000
2022-07-27,155044.31578200,168597.39079800,153496.83933800,167428.94177000,21254.67000000,23112.63000000,21042.53000000,22952.45000000,210971.19796000,210971.19796000
2022-07-26,155454.49114000,155723.80777200,151045.63490000,155044.31578200,21310.90000000,21347.82000000,20706.50000000,21254.67000000,177817.24326000,177817.24326000
2022-07-25,164691.13249800,165339.40360000,155010.25000000,155454.49114000,22577.13000000,22666.00000000,21250.00000000,21310.90000000,180344.76643000,180344.76643000
2022-07-24,163753.41166800,167882.59294400,162357.00639000,164709.73372800,22448.58000000,23014.64000000,22257.15000000,22579.68000000,115189.67277000,115189.67277000
2022-07-23,165476.76091800,167781.41684200,160003.91432200,163771.57522200,22684.83000000,23000.77000000,21934.57000000,22451.07000000,122137.77375000,122137.77375000
2022-07-22,168885.96517400,173294.09195400,164128.50000000,165476.76091800,23152.19000000,23756.49000000,22500.00000000,22684.83000000,171598.43966000,171598.43966000
2022-07-21,169404.68418000,171005.63004200,162972.01411600,168885.96517400,23223.30000000,23442.77000000,22341.46000000,23152.19000000,184817.68191000,184817.68191000
2022-07-20,170682.55220800,177089.10760400,167091.49357400,169404.68418000,23398.48000000,24276.74000000,22906.19000000,23223.30000000,238762.17094000,238762.17094000
2022-07-19,163636.69806800,173611.48000000,157414.11248400,170668.98425200,22432.58000000,23800.00000000,21579.54000000,23396.62000000,263770.76574000,263770.76574000
2022-07-18,151724.61626800,166153.69979800,151453.76777000,163636.69806800,20799.58000000,22777.63000000,20762.45000000,22432.58000000,239942.73132000,239942.73132000
2022-07-17,154613.42376000,158180.04548400,151363.02294600,151714.25793600,21195.60000000,21684.54000000,20750.01000000,20798.16000000,118229.45250000,118229.45250000
2022-07-16,151946.80978400,157482.68172400,149383.26850600,154613.42376000,20830.04000000,21588.94000000,20478.61000000,21195.60000000,121011.67393000,121011.67393000
2022-07-15,150187.35226400,154645.52000000,148680.65263400,151946.80978400,20588.84000000,21200.00000000,20382.29000000,20830.04000000,143343.30490000,143343.30490000
2022-07-14,147605.28270200,152457.14000000,143091.38422200,150187.35226400,20234.87000000,20900.00000000,19616.07000000,20588.84000000,174809.21696000,174809.21696000
2022-07-13,141013.95508800,148566.27330600,137947.74292400,147605.28270200,19331.28000000,20366.61000000,18910.94000000,20234.87000000,209250.24888000,209250.24888000
2022-07-12,145626.54950600,146325.44513200,140348.10400000,140995.49975000,19963.61000000,20059.42000000,19240.00000000,19328.75000000,139506.45862000,139506.45862000
2022-07-11,152173.45300600,152227.21420800,144981.85275800,145626.54950600,20861.11000000,20868.48000000,19875.23000000,19963.61000000,137535.40724000,137535.40724000
2022-07-10,157506.09739000,157619.16369000,150669.96300000,152183.37366200,21592.15000000,21607.65000000,20655.00000000,20862.47000000,192188.21556000,192188.21556000
2022-07-09,157525.06335000,160335.30800000,155536.33655200,157503.76311800,21594.75000000,21980.00000000,21322.12000000,21591.83000000,178417.84468000,178417.84468000
2022-07-08,157745.65205400,164328.15320200,154567.17599600,157525.06335000,21624.99000000,22527.37000000,21189.26000000,21594.75000000,403081.57349000,403081.57349000
2022-07-07,150009.87464600,159300.20426000,147727.90492800,157745.57910800,20564.51000000,21838.10000000,20251.68000000,21624.98000000,85014.58261000,85014.58261000
2022-07-06,147174.68246400,150817.45981200,144150.41425000,150009.87464600,20175.84000000,20675.22000000,19761.25000000,20564.51000000,82439.58080000,82439.58080000
2022-07-05,147618.70476600,151362.95000000,140817.87624000,147174.60951800,20236.71000000,20750.00000000,19304.40000000,20175.83000000,96041.13756000,96041.13756000
2022-07-04,140901.25351800,148474.36134600,139000.86432600,147618.70476600,19315.83000000,20354.01000000,19055.31000000,20236.71000000,74814.04601000,74814.04601000
2022-07-03,140441.62077200,143321.60179800,136999.88260000,140901.25351800,19252.82000000,19647.63000000,18781.00000000,19315.83000000,51087.46631000,51087.46631000
2022-07-02,140638.42908000,142006.82309400,138429.69714600,140441.54782600,19279.80000000,19467.39000000,18977.01000000,19252.81000000,46180.30210000,46180.30210000
2022-07-01,145470.44506600,152590.99591000,138415.03500000,140638.42908000,19942.21000000,20918.35000000,18975.00000000,19279.80000000,111844.59494000,111844.59494000
2022-06-30,146789.23580000,147198.31696800,135869.21960000,145470.44506600,20123.00000000,20179.08000000,18626.00000000,19942.21000000,93846.64806000,93846.64806000
2022-06-29,147943.82508800,149045.52852600,144833.69943200,146789.30874600,20281.28000000,20432.31000000,19854.92000000,20123.01000000,77309.04379000,77309.04379000
2022-06-28,151308.75112200,154733.78466000,147365.58214600,147943.89803400,20742.57000000,21212.10000000,20202.01000000,20281.29000000,63801.08320000,63801.08320000
2022-06-27,153464.37836800,157124.58981000,149612.24600000,151308.67817600,21038.08000000,21539.85000000,20510.00000000,20742.56000000,64475.00130000,64475.00130000
2022-06-26,156769.56162800,159664.20480000,152929.31945800,153464.30542200,21491.18000000,21888.00000000,20964.73000000,21038.07000000,53278.10464000,53278.10464000
2022-06-25,154920.38052800,157669.13170000,152505.43025200,156769.63457400,21237.68000000,21614.50000000,20906.62000000,21491.19000000,51431.67794000,51431.67794000
2022-06-24,153989.88135200,157259.97758600,151266.07771200,154920.45347400,21110.12000000,21558.41000000,20736.72000000,21237.69000000,77430.36622000,77430.36622000
2022-06-23,145804.46480000,154886.24180000,145090.10462200,153989.95429800,19988.00000000,21233.00000000,19890.07000000,21110.13000000,83127.08716000,83127.08716000
2022-06-22,151169.71604600,152457.14000000,144217.96224600,145804.39185400,20723.51000000,20900.00000000,19770.51000000,19987.99000000,92133.97938000,92133.97938000
2022-06-21,150078.37094000,158460.59580000,148433.43864000,151169.78899200,20573.90000000,21723.00000000,20348.40000000,20723.52000000,104371.07490000,104371.07490000
2022-06-20,150079.10040000,153843.11400000,143244.27903800,150078.29799400,20574.00000000,21090.00000000,19637.03000000,20573.89000000,109028.94154000,109028.94154000
2022-06-19,138384.32473400,151844.02887000,131014.00678600,150079.10040000,18970.79000000,20815.95000000,17960.41000000,20574.00000000,128320.87595000,128320.87595000
2022-06-18,149311.78142600,151669.76087600,128545.44120000,138384.32473400,20468.81000000,20792.06000000,17622.00000000,18970.79000000,196441.65552400,196441.65552400
2022-06-17,148814.21676000,155852.26567800,147691.28603600,149311.78142600,20400.60000000,21365.43000000,20246.66000000,20468.81000000,86694.33663000,86694.33663000
2022-06-16,164739.20391200,167744.65205800,147584.34720000,148819.39592600,22583.72000000,22995.73000000,20232.00000000,20401.31000000,99673.59429000,99673.59429000
2022-06-15,161476.32933200,166316.88000000,146706.22325200,164739.20391200,22136.42000000,22800.00000000,20111.62000000,22583.72000000,200774.49346700,200774.49346700
2022-06-14,164021.05054200,170422.86444800,152063.23160000,161476.25638600,22485.27000000,23362.88000000,20846.00000000,22136.41000000,187201.64671000,187201.64671000
2022-06-13,193850.56653800,196194.39446400,159939.72184200,164036.66098600,26574.53000000,26895.84000000,21925.77000000,22487.41000000,254611.03496600,254611.03496600
2022-06-12,207346.88956600,208224.06521600,193744.57600000,193850.56653800,28424.71000000,28544.96000000,26560.00000000,26574.53000000,92474.59880900,92474.59880900
2022-06-11,212213.55490200,214756.01478600,204978.18705400,207346.81662000,29091.87000000,29440.41000000,28099.99000000,28424.70000000,65901.39895000,65901.39895000
2022-06-10,219639.89537800,221630.37288000,210449.21000000,212213.62784800,30109.93000000,30382.80000000,28850.00000000,29091.88000000,76204.24980000,76204.24980000
2022-06-09,220331.71524200,223944.22000000,218430.23186000,219639.89537800,30204.77000000,30700.00000000,29944.10000000,30109.93000000,46291.18650000,46291.18650000
2022-06-08,227046.75927200,228519.53901200,217699.16704800,220331.71524200,31125.32000000,31327.22000000,29843.88000000,30204.77000000,68542.61276000,68542.61276000
2022-06-07,228854.21526000,230433.49616000,213140.62561600,227046.83221800,31373.10000000,31589.60000000,29218.96000000,31125.33000000,110674.51658000,110674.51658000
2022-06-06,218248.59632000,231717.63754400,218037.27175800,228854.21526000,29919.20000000,31765.64000000,29890.23000000,31373.10000000,68836.92456000,68836.92456000
2022-06-05,217846.15323800,220216.67940000,215419.89633200,218248.66926600,29864.03000000,30189.00000000,29531.42000000,29919.21000000,23139.92810000,23139.92810000
2022-06-04,216651.15186600,218756.88404800,215081.28100000,217846.22618400,29700.21000000,29988.88000000,29485.00000000,29864.04000000,25617.90113000,25617.90113000
2022-06-03,222139.75479800,223936.92540000,213603.10325600,216651.15186600,30452.63000000,30699.00000000,29282.36000000,29700.21000000,54067.44727000,54067.44727000
2022-06-02,217421.68046400,223863.97940000,215880.40443000,222139.68185200,29805.84000000,30689.00000000,29594.55000000,30452.62000000,56961.42928000,56961.42928000
2022-06-01,231975.93933000,233302.97296200,213739.07460000,217421.60751800,31801.05000000,31982.97000000,29301.00000000,29805.83000000,103395.63382000,103395.63382000
2022-05-31,231488.51415800,236337.74540000,227591.59294600,231975.86638400,31734.23000000,32399.00000000,31200.01000000,31801.04000000,62433.11632000,62433.11632000
2022-05-30,214958.00226000,235046.60120000,213729.00805200,231488.44121200,29468.10000000,32222.00000000,29299.62000000,31734.22000000,96785.94760000,96785.94760000
2022-05-29,211771.93981800,215831.01998800,210370.50126600,214958.00226000,29031.33000000,29587.78000000,28839.21000000,29468.10000000,27567.34764000,27567.34764000
2022-05-28,208843.01202600,213483.76360000,207531.37000000,211771.93981800,28629.81000000,29266.00000000,28450.00000000,29031.33000000,34479.35127000,34479.35127000
2022-05-27,213012.16771000,214444.17063600,206312.44234000,208842.93908000,29201.35000000,29397.66000000,28282.90000000,28629.80000000,90998.52010000,90998.52010000
2022-05-26,215498.09444400,218011.08414400,204391.48237600,213012.16771000,29542.14000000,29886.64000000,28019.56000000,29201.35000000,94581.65463000,94581.65463000
2022-05-25,216318.29926800,220470.09380400,213689.54426600,215498.16739000,29654.58000000,30223.74000000,29294.21000000,29542.15000000,59537.38659000,59537.38659000
2022-05-24,212339.53264400,217713.61035600,209128.88740000,216318.29926800,29109.14000000,29845.86000000,28669.00000000,29654.58000000,59442.96036000,59442.96036000
2022-05-23,220982.10177800,223729.10224600,210568.47671000,212339.60559000,30293.93000000,30670.51000000,28866.35000000,29109.15000000,63901.49932000,63901.49932000
2022-05-22,214790.00762200,222397.69185400,213404.32540600,220982.17472400,29445.07000000,30487.99000000,29255.11000000,30293.94000000,36158.98748000,36158.98748000
2022-05-21,213009.68754600,216329.97062800,211158.82868800,214789.93467600,29201.01000000,29656.18000000,28947.28000000,29445.06000000,20987.13124000,20987.13124000
2022-05-20,221166.58221200,224508.31141800,209573.85800000,213009.68754600,30319.22000000,30777.33000000,28730.00000000,29201.01000000,60517.25325000,60517.25325000
2022-05-19,209466.84621800,222814.87002800,209292.14054800,221166.65515800,28715.33000000,30545.18000000,28691.38000000,30319.23000000,67877.36415000,67877.36415000
2022-05-18,222083.58637800,224017.09305400,209022.89686200,209466.77327200,30444.93000000,30709.99000000,28654.47000000,28715.32000000,59749.15799000,59749.15799000
2022-05-17,217918.95334600,224588.84380200,214828.74194800,222083.58637800,29874.01000000,30788.37000000,29450.38000000,30444.93000000,56724.13307000,56724.13307000
2022-05-16,228531.72099400,228531.79394000,212178.32198400,217918.95334600,31328.89000000,31328.90000000,29087.04000000,29874.01000000,73082.19658000,73082.19658000
2022-05-15,219470.73360400,229488.11600000,215044.80800000,228531.72099400,30086.74000000,31460.00000000,29480.00000000,31328.89000000,46275.66912000,46275.66912000
2022-05-14,213637.31493000,221342.01734200,208844.39800000,219470.73360400,29287.05000000,30343.27000000,28630.00000000,30086.74000000,51095.87863000,51095.87863000
2022-05-13,211760.34140400,226740.75080200,209731.93198200,213637.31493000,29029.74000000,31083.37000000,28751.67000000,29287.05000000,97872.36957000,97872.36957000
2022-05-12,212301.60072400,220610.58780000,194765.82000000,211760.41435000,29103.94000000,30243.00000000,26700.00000000,29029.75000000,204507.26313800,204507.26313800
2022-05-11,226257.41060600,234613.22901400,202680.46100000,212301.60072400,31017.11000000,32162.59000000,27785.00000000,29103.94000000,207063.73927800,207063.73927800
2022-05-10,219379.47815800,238234.26845400,216871.37584000,226257.33766000,30074.23000000,32658.99000000,29730.40000000,31017.10000000,165532.00311000,165532.00311000
2022-05-09,248296.43969400,249790.08199000,219081.12901800,219394.65092600,34038.39000000,34243.15000000,30033.33000000,30076.31000000,191876.92642800,191876.92642800
2022-05-08,258756.96904000,259062.02921200,245929.77967000,248296.51264000,35472.40000000,35514.22000000,33713.95000000,34038.40000000,72445.64344000,72445.64344000
2022-05-07,262706.04664200,263672.79998000,253742.66100000,258756.89609400,36013.77000000,36146.30000000,34785.00000000,35472.39000000,34281.70682000,34281.70682000
2022-05-06,266639.29496200,267534.05059800,257193.00680000,262706.04664200,36552.97000000,36675.63000000,35258.00000000,36013.77000000,68437.80187000,68437.80187000
2022-05-05,289522.67400000,290657.05724600,259482.78174000,266639.29496200,39690.00000000,39845.51000000,35571.90000000,36552.97000000,88722.43355000,88722.43355000
2022-05-04,275217.59867000,291957.39264200,274787.58200000,289522.67400000,37728.95000000,40023.77000000,37670.00000000,39690.00000000,62574.61736000,62574.61736000
2022-05-03,281025.63213600,281947.30484600,273677.34388000,275217.59867000,38525.16000000,38651.51000000,37517.80000000,37728.95000000,40316.45358000,40316.45358000
2022-05-02,280611.22591000,285710.07836400,277574.11920000,281025.63213600,38468.35000000,39167.34000000,38052.00000000,38525.16000000,53200.92628000,53200.92628000
2022-05-01,274501.63368000,282118.65500000,272718.68754800,280611.22591000,37630.80000000,38675.00000000,37386.38000000,38468.35000000,38812.24104000,38812.24104000
2022-04-30,281543.18400600,282996.77894800,274117.93772000,274501.63368000,38596.11000000,38795.38000000,37578.20000000,37630.80000000,35321.18989000,35321.18989000
2022-04-29,289902.43087600,291238.72865000,278471.35500000,281543.18400600,39742.06000000,39925.25000000,38175.00000000,38596.11000000,51453.65715000,51453.65715000
2022-04-28,286208.88311200,294502.18679800,283624.47927800,289902.50382200,39235.72000000,40372.63000000,38881.43000000,39742.07000000,56086.67150000,56086.67150000
2022-04-27,278016.46374400,287952.29251200,276329.00392600,286208.88311200,38112.64000000,39474.72000000,37881.31000000,39235.72000000,57083.12272000,57083.12272000
2022-04-26,294892.08316800,297600.05752600,275022.90579600,278016.53669000,40426.08000000,40797.31000000,37702.26000000,38112.65000000,66650.25800000,66650.25800000
2022-04-25,287772.84535200,296277.47360000,278653.72000000,294892.08316800,39450.12000000,40616.00000000,38200.00000000,40426.08000000,63037.12784000,63037.12784000
2022-04-24,287710.76830600,291346.32400000,283976.00605200,287772.91829800,39441.61000000,39940.00000000,38929.62000000,39450.13000000,26703.61186000,26703.61186000
2022-04-23,289662.65737400,291638.10800000,286568.36100000,287710.69536000,39709.19000000,39980.00000000,39285.00000000,39441.60000000,20291.42375000,20291.42375000
2022-04-22,295285.48094600,297583.64467600,285780.54420000,289662.58442800,40480.01000000,40795.06000000,39177.00000000,39709.18000000,46664.01960000,46664.01960000
2022-04-21,301691.45277400,313492.72960000,289967.64460000,295285.48094600,41358.19000000,42976.00000000,39751.00000000,40480.01000000,59316.27657000,59316.27657000
2022-04-20,302676.22377400,307824.82540000,297765.57200000,301691.45277400,41493.19000000,42199.00000000,40820.00000000,41358.19000000,40877.35041000,40877.35041000
2022-04-19,297627.92289800,304622.49600000,295949.21660000,302676.15082800,40801.13000000,41760.00000000,40571.00000000,41493.18000000,35788.85843000,35788.85843000
2022-04-18,289435.94120600,299930.09865800,281108.42584600,297627.92289800,39678.11000000,41116.73000000,38536.51000000,40801.13000000,54243.49575000,54243.49575000
2022-04-17,294546.46502000,296129.17438200,288473.49168200,289436.01415200,40378.70000000,40595.67000000,39546.17000000,39678.12000000,19988.49259000,19988.49259000
2022-04-16,295809.88974000,296958.42451000,291722.36063000,294546.53796600,40551.90000000,40709.35000000,39991.55000000,40378.71000000,15805.44718000,15805.44718000
2022-04-15,291363.61220200,298132.92805600,290079.98144000,295809.88974000,39942.37000000,40870.36000000,39766.40000000,40551.90000000,24026.35739000,24026.35739000
2022-04-14,300156.59598800,302725.90000000,288515.58152400,291363.68514800,41147.78000000,41500.00000000,39551.94000000,39942.38000000,36807.01401000,36807.01401000
2022-04-13,292330.73027000,303173.13192600,288782.56388400,300156.66893400,40074.95000000,41561.31000000,39588.54000000,41147.79000000,41342.27254000,41342.27254000
2022-04-12,288358.82057000,296882.92540000,286346.82399800,292330.65732400,39530.45000000,40699.00000000,39254.63000000,40074.94000000,57751.01778000,57751.01778000
2022-04-11,307531.94721000,309398.34356600,285948.32000000,288358.82057000,42158.85000000,42414.71000000,39200.00000000,39530.45000000,63560.44721000,63560.44721000
2022-04-10,311873.03661600,316660.77438000,305410.31280000,307531.94721000,42753.96000000,43410.30000000,41868.00000000,42158.85000000,22771.09403000,22771.09403000
2022-04-09,308211.58509200,312208.88000000,307288.52640800,311873.10956200,42252.02000000,42800.00000000,42125.48000000,42753.97000000,17891.66047000,17891.66047000
2022-04-08,316908.06132000,320748.08465200,307154.74344400,308211.51214600,43444.20000000,43970.62000000,42107.14000000,42252.01000000,42375.04203000,42375.04203000
2022-04-07,314911.31046200,320240.16165400,311678.92731000,316907.98837400,43170.47000000,43900.99000000,42727.35000000,43444.19000000,37396.54156000,37396.54156000
2022-04-06,331886.35528400,331956.38344400,314550.44660000,314911.31046200,45497.54000000,45507.14000000,43121.00000000,43170.47000000,60849.32936000,60849.32936000
2022-04-05,339786.11530000,344305.12000000,330837.90242600,331886.42823000,46580.50000000,47200.00000000,45353.81000000,45497.55000000,42192.74852000,42192.74852000
2022-04-04,338523.12825600,342048.97316600,329117.76280000,339786.18824600,46407.36000000,46890.71000000,45118.00000000,46580.51000000,44641.87514000,44641.87514000
2022-04-03,334172.84765400,346085.80480600,332129.84903200,338523.05531000,45810.99000000,47444.11000000,45530.92000000,46407.35000000,33394.67794000,33394.67794000
2022-04-02,337619.54615400,344399.94980000,332779.65200000,334172.92060000,46283.49000000,47213.00000000,45620.00000000,45811.00000000,37073.53582000,37073.53582000
2022-04-01,331979.79911000,340804.36851400,322421.32000000,337619.54615400,45510.35000000,46720.09000000,44200.00000000,46283.49000000,56271.06474000,56271.06474000
